locus_tag	ftype	length_bp	gene	EC_number	COG	product
ONHDLDEL_02416	CDS	444	rplO		COG0200	50S ribosomal protein L15
ONHDLDEL_02417	CDS	492				hypothetical protein
ONHDLDEL_02418	CDS	384				hypothetical protein
ONHDLDEL_02419	CDS	312	rplF		COG0097	50S ribosomal protein L6
ONHDLDEL_02420	CDS	162	rpsH_1		COG0096	30S ribosomal protein S8
ONHDLDEL_02421	CDS	201	rpsH_2		COG0096	30S ribosomal protein S8
ONHDLDEL_02422	CDS	276				hypothetical protein
ONHDLDEL_02423	CDS	147				hypothetical protein
ONHDLDEL_02424	CDS	219	rplX		COG0198	50S ribosomal protein L24
ONHDLDEL_02425	CDS	336				hypothetical protein
ONHDLDEL_02426	CDS	204	rpsQ		COG0186	30S ribosomal protein S17
ONHDLDEL_02427	CDS	225	rpmC		COG0255	50S ribosomal protein L29
ONHDLDEL_02428	CDS	342	rplP		COG0197	50S ribosomal protein L16
ONHDLDEL_02429	CDS	399				hypothetical protein
ONHDLDEL_02430	CDS	183				hypothetical protein
ONHDLDEL_02431	CDS	414				hypothetical protein
ONHDLDEL_02432	CDS	282	rpsS		COG0185	30S ribosomal protein S19
ONHDLDEL_02433	CDS	678				hypothetical protein
ONHDLDEL_02434	CDS	177				hypothetical protein
ONHDLDEL_02435	CDS	339	rplD		COG0088	50S ribosomal protein L4
ONHDLDEL_02436	CDS	375				hypothetical protein
ONHDLDEL_02437	CDS	258				hypothetical protein
ONHDLDEL_02438	CDS	612	tuf_1		COG0050	Elongation factor Tu
ONHDLDEL_02439	CDS	534	tuf_2		COG0050	Elongation factor Tu
ONHDLDEL_02440	CDS	1068	fusA_1		COG0480	Elongation factor G
ONHDLDEL_02441	CDS	327	GFM1_1			Elongation factor G, mitochondrial
ONHDLDEL_02442	CDS	651	fusA_2		COG0480	Elongation factor G
ONHDLDEL_02443	CDS	165				hypothetical protein
ONHDLDEL_02444	CDS	315	rpsG		COG0049	30S ribosomal protein S7
ONHDLDEL_02445	CDS	291				hypothetical protein
ONHDLDEL_02446	CDS	399				hypothetical protein
ONHDLDEL_02447	CDS	219				hypothetical protein
ONHDLDEL_02448	CDS	234				hypothetical protein
ONHDLDEL_02449	CDS	324	rpoC_1	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02450	CDS	957	rpoC_2	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02451	CDS	951	rpoC_3	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02452	CDS	156	rpoC_4	2.7.7.6		DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02453	CDS	435	rpoC_5	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02454	CDS	276	rpoC_6	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02455	CDS	303	rpoC_7	2.7.7.6	COG0086	DNA-directed RNA polymerase subunit beta'
ONHDLDEL_02456	CDS	783	rpoB_1	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ONHDLDEL_02457	CDS	159	rpoB_2	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ONHDLDEL_02458	CDS	1164	rpoB_3	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ONHDLDEL_02459	CDS	111				hypothetical protein
ONHDLDEL_02460	CDS	369	rpoB_4	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
ONHDLDEL_02461	CDS	360				hypothetical protein
ONHDLDEL_02462	CDS	1059				hypothetical protein
ONHDLDEL_02463	CDS	267				hypothetical protein
ONHDLDEL_02464	CDS	741				hypothetical protein
ONHDLDEL_02465	CDS	294	natA	7.2.2.4	COG4555	ABC transporter ATP-binding protein NatA
ONHDLDEL_02466	CDS	336				hypothetical protein
ONHDLDEL_02467	CDS	348	rplA		COG0081	50S ribosomal protein L1
ONHDLDEL_02468	CDS	219				hypothetical protein
ONHDLDEL_02469	CDS	90				hypothetical protein
ONHDLDEL_02470	CDS	324	rplK		COG0080	50S ribosomal protein L11
ONHDLDEL_02471	CDS	198				hypothetical protein
ONHDLDEL_02472	CDS	213	nusG			Transcription termination/antitermination protein NusG
ONHDLDEL_02473	CDS	585	secE			Protein translocase subunit SecE
ONHDLDEL_02474	tRNA	74				tRNA-Trp(cca)
ONHDLDEL_02475	CDS	393				hypothetical protein
ONHDLDEL_02476	CDS	447				hypothetical protein
ONHDLDEL_02477	CDS	168	rpmG2		COG0267	50S ribosomal protein L33 2
ONHDLDEL_02478	tRNA	74				tRNA-Met(cat)
ONHDLDEL_02479	tRNA	74				tRNA-Thr(ggt)
ONHDLDEL_02480	CDS	384				hypothetical protein
ONHDLDEL_02481	CDS	432			COG2199	putative signaling protein
ONHDLDEL_02482	CDS	291				hypothetical protein
ONHDLDEL_02483	CDS	204				hypothetical protein
ONHDLDEL_02484	CDS	168				hypothetical protein
ONHDLDEL_02485	CDS	90				hypothetical protein
ONHDLDEL_02486	CDS	192				hypothetical protein
ONHDLDEL_02487	CDS	138				hypothetical protein
ONHDLDEL_02488	CDS	369				hypothetical protein
ONHDLDEL_02489	CDS	663				hypothetical protein
ONHDLDEL_02490	CDS	978				hypothetical protein
ONHDLDEL_02491	CDS	273				hypothetical protein
ONHDLDEL_02492	CDS	231				hypothetical protein
ONHDLDEL_02493	CDS	984				hypothetical protein
ONHDLDEL_02494	CDS	120				hypothetical protein
ONHDLDEL_02495	CDS	525				hypothetical protein
ONHDLDEL_02496	CDS	153				hypothetical protein
ONHDLDEL_02497	CDS	708				hypothetical protein
ONHDLDEL_02498	CDS	345				hypothetical protein
ONHDLDEL_02499	CDS	222				hypothetical protein
ONHDLDEL_02500	CDS	117				hypothetical protein
ONHDLDEL_02501	CDS	1131				hypothetical protein
ONHDLDEL_02502	CDS	111				hypothetical protein
ONHDLDEL_02503	CDS	171				hypothetical protein
ONHDLDEL_02504	CDS	342				hypothetical protein
ONHDLDEL_02505	CDS	486				hypothetical protein
ONHDLDEL_02506	CDS	438				hypothetical protein
ONHDLDEL_02507	CDS	726				hypothetical protein
ONHDLDEL_02508	CDS	249				hypothetical protein
ONHDLDEL_02509	CDS	297				hypothetical protein
ONHDLDEL_02510	CDS	627				hypothetical protein
ONHDLDEL_02511	CDS	585				hypothetical protein
ONHDLDEL_02512	CDS	1182				hypothetical protein
ONHDLDEL_02513	CDS	663				hypothetical protein
ONHDLDEL_02514	CDS	711				hypothetical protein
ONHDLDEL_02515	CDS	312				hypothetical protein
ONHDLDEL_02516	tRNA	84				tRNA-Tyr(gta)
ONHDLDEL_02517	CDS	501				hypothetical protein
ONHDLDEL_02518	CDS	444				hypothetical protein
ONHDLDEL_02519	CDS	507	sigW		COG1595	ECF RNA polymerase sigma factor SigW
ONHDLDEL_02520	CDS	369				hypothetical protein
ONHDLDEL_02521	CDS	228				hypothetical protein
ONHDLDEL_02522	CDS	177				hypothetical protein
ONHDLDEL_02523	CDS	384				hypothetical protein
ONHDLDEL_02524	CDS	483				hypothetical protein
ONHDLDEL_02525	CDS	882	htpX_2	3.4.24.-	COG0501	Protease HtpX 
ONHDLDEL_02526	CDS	693	nuoN_1	7.1.1.-	COG1007	NADH-quinone oxidoreductase subunit N
ONHDLDEL_02527	CDS	750	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
ONHDLDEL_02528	CDS	747	ndhD_1	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
ONHDLDEL_02529	CDS	690	ndhD_2	7.1.1.-		NAD(P)H-quinone oxidoreductase chain 4
ONHDLDEL_02530	CDS	645				hypothetical protein
ONHDLDEL_02531	CDS	513	ndhB_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
ONHDLDEL_02532	CDS	783	ndhB_3	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
ONHDLDEL_02533	CDS	219	ndhE_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic
ONHDLDEL_02534	CDS	141	ndhE_2	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 4L, chloroplastic
ONHDLDEL_02535	CDS	525				hypothetical protein
ONHDLDEL_02536	CDS	456	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
ONHDLDEL_02537	CDS	693				hypothetical protein
ONHDLDEL_02538	CDS	1104	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
ONHDLDEL_02539	CDS	933	ndhA	7.1.1.-	COG1005	NAD(P)H-quinone oxidoreductase subunit 1
ONHDLDEL_02540	CDS	816	ndhJ_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit J, chloroplastic
ONHDLDEL_02541	CDS	939	tdh_2	1.1.1.103		L-threonine 3-dehydrogenase
ONHDLDEL_02542	CDS	300				hypothetical protein
ONHDLDEL_02543	CDS	1056				hypothetical protein
ONHDLDEL_02544	CDS	528	ndhK	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit K, chloroplastic
ONHDLDEL_02545	CDS	927				hypothetical protein
ONHDLDEL_02546	CDS	153				hypothetical protein
ONHDLDEL_02547	CDS	657				hypothetical protein
ONHDLDEL_02548	CDS	642				hypothetical protein
ONHDLDEL_02549	CDS	285				hypothetical protein
ONHDLDEL_02550	CDS	225				hypothetical protein
ONHDLDEL_02551	CDS	168				hypothetical protein
ONHDLDEL_02552	CDS	306				hypothetical protein
ONHDLDEL_02553	CDS	1413	yagG		COG2211	Putative glycoside/cation symporter YagG
ONHDLDEL_02554	CDS	138				hypothetical protein
ONHDLDEL_02555	CDS	183				hypothetical protein
ONHDLDEL_02556	CDS	657				hypothetical protein
ONHDLDEL_02557	CDS	261	proB_1	2.7.2.11		Glutamate 5-kinase
ONHDLDEL_02558	CDS	609	proB_2	2.7.2.11	COG0263	Glutamate 5-kinase
ONHDLDEL_02559	CDS	123				hypothetical protein
ONHDLDEL_02560	CDS	1242	proA	1.2.1.41	COG0014	Gamma-glutamyl phosphate reductase
ONHDLDEL_02561	CDS	183				hypothetical protein
ONHDLDEL_02562	CDS	393				hypothetical protein
ONHDLDEL_02563	CDS	543				hypothetical protein
ONHDLDEL_02564	CDS	141	moeZ_1		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
ONHDLDEL_02565	CDS	966	moeZ_2		COG0476	putative adenylyltransferase/sulfurtransferase MoeZ
ONHDLDEL_02566	CDS	99				hypothetical protein
ONHDLDEL_02567	CDS	729				hypothetical protein
ONHDLDEL_02568	CDS	90				hypothetical protein
ONHDLDEL_02569	CDS	774				hypothetical protein
ONHDLDEL_02570	CDS	996	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
ONHDLDEL_02571	CDS	915				hypothetical protein
ONHDLDEL_02572	CDS	1056				hypothetical protein
ONHDLDEL_02573	CDS	642				hypothetical protein
ONHDLDEL_02574	CDS	639				putative HTH-type transcriptional regulator
ONHDLDEL_02575	CDS	150				hypothetical protein
ONHDLDEL_02576	CDS	363				hypothetical protein
ONHDLDEL_02577	CDS	300				hypothetical protein
ONHDLDEL_02578	CDS	678				hypothetical protein
ONHDLDEL_02579	CDS	477	cshA_1	3.6.4.13	COG0513	DEAD-box ATP-dependent RNA helicase CshA
ONHDLDEL_02580	CDS	360	cshA_2	3.6.4.13		DEAD-box ATP-dependent RNA helicase CshA
ONHDLDEL_02581	CDS	162				hypothetical protein
ONHDLDEL_02582	CDS	993				hypothetical protein
ONHDLDEL_02583	CDS	288				hypothetical protein
ONHDLDEL_02584	CDS	393				hypothetical protein
ONHDLDEL_02585	CDS	1122				hypothetical protein
ONHDLDEL_02586	CDS	231				hypothetical protein
ONHDLDEL_02587	CDS	2115	rhlE_1	3.6.4.13		ATP-dependent RNA helicase RhlE
ONHDLDEL_02588	CDS	267				hypothetical protein
ONHDLDEL_02589	CDS	507				hypothetical protein
ONHDLDEL_02590	CDS	1053				hypothetical protein
ONHDLDEL_02591	CDS	243				hypothetical protein
ONHDLDEL_02592	CDS	402				hypothetical protein
ONHDLDEL_02593	CDS	198				hypothetical protein
ONHDLDEL_02594	CDS	1107				hypothetical protein
ONHDLDEL_02595	CDS	669	livH_1		COG0559	High-affinity branched-chain amino acid transport system permease protein LivH
ONHDLDEL_02596	CDS	228				hypothetical protein
ONHDLDEL_02597	CDS	219				hypothetical protein
ONHDLDEL_02598	CDS	762	btuD_9	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ONHDLDEL_02599	CDS	171				hypothetical protein
ONHDLDEL_02600	CDS	291				hypothetical protein
ONHDLDEL_02601	CDS	96				hypothetical protein
ONHDLDEL_02602	CDS	1143			COG0683	Leu/Ile/Val-binding protein 
ONHDLDEL_02603	CDS	918				hypothetical protein
ONHDLDEL_02604	CDS	1119				hypothetical protein
ONHDLDEL_02605	CDS	1329	ktrB		COG0168	Ktr system potassium uptake protein B
ONHDLDEL_02606	CDS	633	ktrA		COG0569	Ktr system potassium uptake protein A
ONHDLDEL_02607	CDS	321				hypothetical protein
ONHDLDEL_02608	CDS	312				hypothetical protein
ONHDLDEL_02609	CDS	261				hypothetical protein
ONHDLDEL_02610	CDS	360	pknA_2	2.7.11.1	COG0515	Serine/threonine-protein kinase PknA
ONHDLDEL_02611	CDS	630				hypothetical protein
ONHDLDEL_02612	CDS	756				hypothetical protein
ONHDLDEL_02613	CDS	543				hypothetical protein
ONHDLDEL_02614	CDS	333				hypothetical protein
ONHDLDEL_02615	CDS	393				hypothetical protein
ONHDLDEL_02616	CDS	444	suhB	3.1.3.11	COG0483	Fructose-1,6-bisphosphatase/inositol-1-monophosphatase
ONHDLDEL_02617	CDS	453	rcp1_1			Response regulator rcp1
ONHDLDEL_02618	CDS	615	sasA_1	2.7.-.-		Adaptive-response sensory-kinase SasA
ONHDLDEL_02619	CDS	414				hypothetical protein
ONHDLDEL_02620	CDS	636				hypothetical protein
ONHDLDEL_02621	CDS	690				hypothetical protein
ONHDLDEL_02622	CDS	228				hypothetical protein
ONHDLDEL_02623	CDS	357				hypothetical protein
ONHDLDEL_02624	CDS	843				hypothetical protein
ONHDLDEL_02625	CDS	363				hypothetical protein
ONHDLDEL_02626	CDS	183				hypothetical protein
ONHDLDEL_02627	CDS	216				hypothetical protein
ONHDLDEL_02628	CDS	576				hypothetical protein
ONHDLDEL_02629	CDS	183				hypothetical protein
ONHDLDEL_02630	CDS	138				hypothetical protein
ONHDLDEL_02631	CDS	306				hypothetical protein
ONHDLDEL_02632	CDS	189				hypothetical protein
ONHDLDEL_02633	CDS	201				hypothetical protein
ONHDLDEL_02634	CDS	480				hypothetical protein
ONHDLDEL_02635	CDS	795				hypothetical protein
ONHDLDEL_02636	CDS	570				hypothetical protein
ONHDLDEL_02637	CDS	432				hypothetical protein
ONHDLDEL_02638	CDS	390				hypothetical protein
ONHDLDEL_02639	CDS	297			COG3039	IS5 family transposase ISMt1
ONHDLDEL_02640	CDS	333	purR_1			HTH-type transcriptional repressor PurR
ONHDLDEL_02641	CDS	426	degA_1		COG1609	HTH-type transcriptional regulator DegA
ONHDLDEL_02642	CDS	186	lacI_1		COG1609	Lactose operon repressor
ONHDLDEL_02643	CDS	333				hypothetical protein
ONHDLDEL_02644	CDS	216				hypothetical protein
ONHDLDEL_02645	CDS	462	abfA_1	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
ONHDLDEL_02646	CDS	381	abfA_2	3.2.1.55		Intracellular exo-alpha-(1->5)-L-arabinofuranosidase
ONHDLDEL_02647	CDS	906				hypothetical protein
ONHDLDEL_02648	CDS	1224	yhdG		COG0531	putative amino acid permease YhdG
ONHDLDEL_02649	CDS	216				hypothetical protein
ONHDLDEL_02650	CDS	666				hypothetical protein
ONHDLDEL_02651	CDS	957				hypothetical protein
ONHDLDEL_02652	CDS	105				hypothetical protein
ONHDLDEL_02653	CDS	1221				IS110 family transposase ISSer1
ONHDLDEL_02654	CDS	234				hypothetical protein
ONHDLDEL_02655	CDS	921				hypothetical protein
ONHDLDEL_02656	CDS	1161				hypothetical protein
ONHDLDEL_02657	CDS	1236				hypothetical protein
ONHDLDEL_02658	CDS	306				hypothetical protein
ONHDLDEL_02659	CDS	162				hypothetical protein
ONHDLDEL_02660	CDS	435				hypothetical protein
ONHDLDEL_02661	CDS	261				hypothetical protein
ONHDLDEL_02662	CDS	2355				hypothetical protein
ONHDLDEL_02663	CDS	342				hypothetical protein
ONHDLDEL_02664	CDS	921				hypothetical protein
ONHDLDEL_02665	CDS	756	hemB	4.2.1.24	COG0113	Delta-aminolevulinic acid dehydratase
ONHDLDEL_02666	CDS	123				hypothetical protein
ONHDLDEL_02667	CDS	255				hypothetical protein
ONHDLDEL_02668	CDS	1383	cysG_2	4.99.1.4		Siroheme synthase
ONHDLDEL_02669	CDS	360	hemC_1	2.5.1.61	COG0181	Porphobilinogen deaminase
ONHDLDEL_02670	CDS	585	hemC_2	2.5.1.61		Porphobilinogen deaminase
ONHDLDEL_02671	CDS	792	hemA_1	1.2.1.70	COG0373	Glutamyl-tRNA reductase
ONHDLDEL_02672	CDS	636	hemA_2	1.2.1.70		Glutamyl-tRNA reductase
ONHDLDEL_02673	CDS	729	rex			Redox-sensing transcriptional repressor Rex
ONHDLDEL_02674	CDS	174				hypothetical protein
ONHDLDEL_02675	CDS	336				hypothetical protein
ONHDLDEL_02676	CDS	348				hypothetical protein
ONHDLDEL_02677	CDS	567				hypothetical protein
ONHDLDEL_02678	CDS	642				hypothetical protein
ONHDLDEL_02679	CDS	255			COG0526	putative protein
ONHDLDEL_02680	CDS	1221	lcfB_1	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
ONHDLDEL_02681	CDS	345				hypothetical protein
ONHDLDEL_02682	CDS	402				hypothetical protein
ONHDLDEL_02683	CDS	213				hypothetical protein
ONHDLDEL_02684	CDS	858				hypothetical protein
ONHDLDEL_02685	CDS	606	serB1	3.1.3.3	COG0560	Phosphoserine phosphatase SerB1
ONHDLDEL_02686	CDS	429			COG0204	putative protein
ONHDLDEL_02687	CDS	591				hypothetical protein
ONHDLDEL_02688	CDS	534			COG0451	putative protein
ONHDLDEL_02689	CDS	546				hypothetical protein
ONHDLDEL_02690	CDS	102				hypothetical protein
ONHDLDEL_02691	CDS	210				Putative DNA-binding proteinA
ONHDLDEL_02692	CDS	2277	btuD_10	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
ONHDLDEL_02693	CDS	870				hypothetical protein
ONHDLDEL_02694	CDS	492				hypothetical protein
ONHDLDEL_02695	CDS	96				hypothetical protein
ONHDLDEL_02696	CDS	207				hypothetical protein
ONHDLDEL_02697	CDS	324				hypothetical protein
ONHDLDEL_02698	CDS	624			COG3039	IS5 family transposase ISFal3B
ONHDLDEL_02699	CDS	333				hypothetical protein
ONHDLDEL_02700	CDS	138				hypothetical protein
ONHDLDEL_02701	CDS	549				hypothetical protein
ONHDLDEL_02702	CDS	285				hypothetical protein
ONHDLDEL_02703	CDS	630	putB	1.5.5.2	COG0506	Proline dehydrogenase 2
ONHDLDEL_02704	CDS	243				hypothetical protein
ONHDLDEL_02705	CDS	234				hypothetical protein
ONHDLDEL_02706	CDS	606				hypothetical protein
ONHDLDEL_02707	CDS	114				hypothetical protein
ONHDLDEL_02708	CDS	540				hypothetical protein
ONHDLDEL_02709	CDS	210				hypothetical protein
ONHDLDEL_02710	CDS	684			COG1082	putative protein
ONHDLDEL_02711	CDS	114	ppx1_1	3.6.1.11	COG0248	Exopolyphosphatase 1
ONHDLDEL_02712	CDS	393	ppx1_2	3.6.1.11	COG0248	Exopolyphosphatase 1
ONHDLDEL_02713	CDS	369				putative protein
ONHDLDEL_02714	CDS	705				hypothetical protein
ONHDLDEL_02715	CDS	393				hypothetical protein
ONHDLDEL_02716	CDS	273				hypothetical protein
ONHDLDEL_02717	CDS	1209				hypothetical protein
ONHDLDEL_02718	CDS	669	regX3		COG0745	Sensory transduction protein regX3
ONHDLDEL_02719	CDS	90				hypothetical protein
ONHDLDEL_02720	CDS	525				hypothetical protein
ONHDLDEL_02721	CDS	162				hypothetical protein
ONHDLDEL_02722	CDS	192				hypothetical protein
ONHDLDEL_02723	CDS	657	phoU2		COG0704	Phosphate-specific transport system accessory protein PhoU 
ONHDLDEL_02724	CDS	363				hypothetical protein
ONHDLDEL_02725	CDS	372			COG2826	IS30 family transposase ISLxx5
ONHDLDEL_02726	CDS	768	gpmA_2	5.4.2.11		2,3-bisphosphoglycerate-dependent phosphoglycerate mutase
ONHDLDEL_02727	CDS	777				hypothetical protein
ONHDLDEL_02728	CDS	549				hypothetical protein
ONHDLDEL_02729	CDS	1083				hypothetical protein
ONHDLDEL_02730	CDS	861				hypothetical protein
ONHDLDEL_02731	CDS	375				hypothetical protein
ONHDLDEL_02732	CDS	213				hypothetical protein
ONHDLDEL_02733	CDS	147				hypothetical protein
ONHDLDEL_02734	CDS	417	mshA_3	2.4.1.250	COG0438	D-inositol 3-phosphate glycosyltransferase
ONHDLDEL_02735	CDS	330	mshA_4	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ONHDLDEL_02736	CDS	195	mshA_5	2.4.1.250		D-inositol-3-phosphate glycosyltransferase
ONHDLDEL_02737	CDS	525				hypothetical protein
ONHDLDEL_02738	CDS	336		1.-.-.-	COG4221	putative oxidoreductase
ONHDLDEL_02739	CDS	297				hypothetical protein
ONHDLDEL_02740	CDS	231				hypothetical protein
ONHDLDEL_02741	CDS	1092	murB	1.3.1.98	COG0812	UDP-N-acetylenolpyruvoylglucosamine reductase
ONHDLDEL_02742	CDS	117				hypothetical protein
ONHDLDEL_02743	CDS	333				hypothetical protein
ONHDLDEL_02744	CDS	252				hypothetical protein
ONHDLDEL_02745	CDS	1671				hypothetical protein
ONHDLDEL_02746	CDS	321				hypothetical protein
ONHDLDEL_02747	CDS	303	lacF_2			Lactose transport system permease protein LacF
ONHDLDEL_02748	CDS	1815	lacG_2	3.2.1.85		6-phospho-beta-galactosidase
ONHDLDEL_02749	CDS	396	bglA_1	3.2.1.21		Beta-glucosidase A
ONHDLDEL_02750	CDS	630	malR_1		COG1609	HTH-type transcriptional regulator MalR
ONHDLDEL_02751	CDS	126				hypothetical protein
ONHDLDEL_02752	CDS	201	degA_2		COG1609	HTH-type transcriptional regulator DegA
ONHDLDEL_02753	CDS	342				hypothetical protein
ONHDLDEL_02754	CDS	219				hypothetical protein
ONHDLDEL_02755	CDS	204				hypothetical protein
ONHDLDEL_02756	CDS	288	ymdB	3.1.1.106		O-acetyl-ADP-ribose deacetylase
ONHDLDEL_02757	CDS	120				hypothetical protein
ONHDLDEL_02758	CDS	390				hypothetical protein
ONHDLDEL_02759	CDS	1077				hypothetical protein
ONHDLDEL_02760	CDS	1212				hypothetical protein
ONHDLDEL_02761	CDS	207				hypothetical protein
ONHDLDEL_02762	CDS	111				hypothetical protein
ONHDLDEL_02763	CDS	342				hypothetical protein
ONHDLDEL_02764	CDS	306				hypothetical protein
ONHDLDEL_02765	CDS	345				hypothetical protein
ONHDLDEL_02766	CDS	738	alaS_1	6.1.1.7	COG0013	Alanine--tRNA ligase
ONHDLDEL_02767	CDS	888				hypothetical protein
ONHDLDEL_02768	CDS	315				hypothetical protein
ONHDLDEL_02769	CDS	1191				hypothetical protein
ONHDLDEL_02770	CDS	279				hypothetical protein
ONHDLDEL_02771	CDS	975	bphD	3.7.1.8		2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase
ONHDLDEL_02772	CDS	420				hypothetical protein
ONHDLDEL_02773	CDS	297				hypothetical protein
ONHDLDEL_02774	CDS	198				hypothetical protein
ONHDLDEL_02775	CDS	411				hypothetical protein
ONHDLDEL_02776	CDS	525				hypothetical protein
ONHDLDEL_02777	CDS	648				hypothetical protein
ONHDLDEL_02778	CDS	870				hypothetical protein
ONHDLDEL_02779	CDS	792	ilvE_1	2.6.1.42	COG0115	putative branched-chain-amino-acid aminotransferase
ONHDLDEL_02780	CDS	273				hypothetical protein
ONHDLDEL_02781	CDS	114				hypothetical protein
ONHDLDEL_02782	CDS	114				hypothetical protein
ONHDLDEL_02783	CDS	219				hypothetical protein
ONHDLDEL_02784	CDS	126				hypothetical protein
ONHDLDEL_02785	CDS	411				hypothetical protein
ONHDLDEL_02786	CDS	270				hypothetical protein
ONHDLDEL_02787	CDS	855				hypothetical protein
ONHDLDEL_02788	CDS	594				hypothetical protein
ONHDLDEL_02789	CDS	555				hypothetical protein
ONHDLDEL_02790	CDS	1395				hypothetical protein
ONHDLDEL_02791	CDS	957				hypothetical protein
ONHDLDEL_02792	CDS	594				hypothetical protein
ONHDLDEL_02793	CDS	186				hypothetical protein
ONHDLDEL_02794	CDS	570				hypothetical protein
ONHDLDEL_02795	CDS	108				hypothetical protein
ONHDLDEL_02796	CDS	285				hypothetical protein
ONHDLDEL_02797	CDS	234				hypothetical protein
